Time,txNext,highestSeq,unackSeq,rxNext,rxAvailable,rxTotal,cwnd,rWnd,ssThresh,state
+10004319.0ns,0,0,0,0,0,131072,1,0,65535,LISTEN
+130908315.0ns,,,,,,356,,,
+130908315.0ns,,,,,356,,,,
+130908315.0ns,,,,,,336,,,
+130908315.0ns,,,,,336,,,,
+130908315.0ns,,,,,,316,,,
+130908315.0ns,,,,,316,,,,
+130908315.0ns,,,,,,296,,,
+130908315.0ns,,,,,296,,,,
+130908315.0ns,,,,,,276,,,
+130908315.0ns,,,,,276,,,,
+130908315.0ns,,,,,,256,,,
+130908315.0ns,,,,,256,,,,
+130908315.0ns,,,,,,236,,,
+130908315.0ns,,,,,236,,,,
+130908315.0ns,,,,,,216,,,
+130908315.0ns,,,,,216,,,,
+130908315.0ns,,,,,,196,,,
+130908315.0ns,,,,,196,,,,
+130908315.0ns,,,,,,176,,,
+130908315.0ns,,,,,176,,,,
+130908315.0ns,,,,,,156,,,
+130908315.0ns,,,,,156,,,,
+130908315.0ns,,,,,,136,,,
+130908315.0ns,,,,,136,,,,
+130908315.0ns,,,,,,116,,,
+130908315.0ns,,,,,116,,,,
+130908315.0ns,,,,,,96,,,
+130908315.0ns,,,,,96,,,,
+130908315.0ns,,,,,,76,,,
+130908315.0ns,,,,,76,,,,
+130908315.0ns,,,,,,56,,,
+130908315.0ns,,,,,56,,,,
+130908315.0ns,,,,,,36,,,
+130908315.0ns,,,,,36,,,,
+130908315.0ns,,,,,,16,,,
+130908315.0ns,,,,,16,,,,
+130908315.0ns,,,,,,0,,,
+130908315.0ns,,,,,0,,,,
+130955835.0ns,,,,,,536,,,
+130955835.0ns,,,,2236426435,,,,,
+130955835.0ns,,,,,536,,,,
+130955835.0ns,,,,,,516,,,
+130955835.0ns,,,,,516,,,,
+130955835.0ns,,,,,,496,,,
+130955835.0ns,,,,,496,,,,
+130955835.0ns,,,,,,476,,,
+130955835.0ns,,,,,476,,,,
+130955835.0ns,,,,,,456,,,
+130955835.0ns,,,,,456,,,,
+130955835.0ns,,,,,,436,,,
+130955835.0ns,,,,,436,,,,
+130955835.0ns,,,,,,416,,,
+130955835.0ns,,,,,416,,,,
+130955835.0ns,,,,,,396,,,
+130955835.0ns,,,,,396,,,,
+130955835.0ns,,,,,,376,,,
+130955835.0ns,,,,,376,,,,
+130955835.0ns,,,,,,356,,,
+130955835.0ns,,,,,356,,,,
+130955835.0ns,,,,,,336,,,
+130955835.0ns,,,,,336,,,,
+130955835.0ns,,,,,,316,,,
+130955835.0ns,,,,,316,,,,
+130955835.0ns,,,,,,296,,,
+130955835.0ns,,,,,296,,,,
+130955835.0ns,,,,,,276,,,
+130955835.0ns,,,,,276,,,,
+130955835.0ns,,,,,,256,,,
+130955835.0ns,,,,,256,,,,
+130955835.0ns,,,,,,236,,,
+130955835.0ns,,,,,236,,,,
+130955835.0ns,,,,,,216,,,
+130955835.0ns,,,,,216,,,,
+130955835.0ns,,,,,,196,,,
+130955835.0ns,,,,,196,,,,
+130955835.0ns,,,,,,176,,,
+130955835.0ns,,,,,176,,,,
+130955835.0ns,,,,,,156,,,
+130955835.0ns,,,,,156,,,,
+130955835.0ns,,,,,,136,,,
+130955835.0ns,,,,,136,,,,
+130955835.0ns,,,,,,116,,,
+130955835.0ns,,,,,116,,,,
+130955835.0ns,,,,,,96,,,
+130955835.0ns,,,,,96,,,,
+130955835.0ns,,,,,,76,,,
+130955835.0ns,,,,,76,,,,
+130955835.0ns,,,,,,56,,,
+130955835.0ns,,,,,56,,,,
+130955835.0ns,,,,,,36,,,
+130955835.0ns,,,,,36,,,,
+130955835.0ns,,,,,,16,,,
+130955835.0ns,,,,,16,,,,
+130955835.0ns,,,,,,0,,,
+130955835.0ns,,,,,0,,,,
+131003355.0ns,,,,,,536,,,
+131003355.0ns,,,,2236426971,,,,,
+131003355.0ns,,,,,536,,,,
+131003355.0ns,,,,,,516,,,
+131003355.0ns,,,,,516,,,,
+131003355.0ns,,,,,,496,,,
+131003355.0ns,,,,,496,,,,
+131003355.0ns,,,,,,476,,,
+131003355.0ns,,,,,476,,,,
+131003355.0ns,,,,,,456,,,
+131003355.0ns,,,,,456,,,,
+131003355.0ns,,,,,,436,,,
+131003355.0ns,,,,,436,,,,
+131003355.0ns,,,,,,416,,,
+131003355.0ns,,,,,416,,,,
+131003355.0ns,,,,,,396,,,
+131003355.0ns,,,,,396,,,,
+131003355.0ns,,,,,,376,,,
+131003355.0ns,,,,,376,,,,
+131003355.0ns,,,,,,356,,,
+131003355.0ns,,,,,356,,,,
+131003355.0ns,,,,,,336,,,
+131003355.0ns,,,,,336,,,,
+131003355.0ns,,,,,,316,,,
+131003355.0ns,,,,,316,,,,
+131003355.0ns,,,,,,296,,,
+131003355.0ns,,,,,296,,,,
+131003355.0ns,,,,,,276,,,
+131003355.0ns,,,,,276,,,,
+131003355.0ns,,,,,,256,,,
+131003355.0ns,,,,,256,,,,
+131003355.0ns,,,,,,236,,,
+131003355.0ns,,,,,236,,,,
+131003355.0ns,,,,,,216,,,
+131003355.0ns,,,,,216,,,,
+131003355.0ns,,,,,,196,,,
+131003355.0ns,,,,,196,,,,
+131003355.0ns,,,,,,176,,,
+131003355.0ns,,,,,176,,,,
+131003355.0ns,,,,,,156,,,
+131003355.0ns,,,,,156,,,,
+131003355.0ns,,,,,,136,,,
+131003355.0ns,,,,,136,,,,
+131003355.0ns,,,,,,116,,,
+131003355.0ns,,,,,116,,,,
+131003355.0ns,,,,,,96,,,
+131003355.0ns,,,,,96,,,,
+131003355.0ns,,,,,,76,,,
+131003355.0ns,,,,,76,,,,
+131003355.0ns,,,,,,56,,,
+131003355.0ns,,,,,56,,,,
+131003355.0ns,,,,,,36,,,
+131003355.0ns,,,,,36,,,,
+131003355.0ns,,,,,,16,,,
+131003355.0ns,,,,,16,,,,
+131003355.0ns,,,,,,0,,,
+131003355.0ns,,,,,0,,,,
+131050875.0ns,,,,,,536,,,
+131050875.0ns,,,,2236427507,,,,,
+131050875.0ns,,,,,536,,,,
+131050875.0ns,,,,,,516,,,
+131050875.0ns,,,,,516,,,,
+131050875.0ns,,,,,,496,,,
+131050875.0ns,,,,,496,,,,
+131050875.0ns,,,,,,476,,,
+131050875.0ns,,,,,476,,,,
+131050875.0ns,,,,,,456,,,
+131050875.0ns,,,,,456,,,,
+131050875.0ns,,,,,,436,,,
+131050875.0ns,,,,,436,,,,
+131050875.0ns,,,,,,416,,,
+131050875.0ns,,,,,416,,,,
+131050875.0ns,,,,,,396,,,
+131050875.0ns,,,,,396,,,,
+131050875.0ns,,,,,,376,,,
+131050875.0ns,,,,,376,,,,
+131050875.0ns,,,,,,356,,,
+131050875.0ns,,,,,356,,,,
+131050875.0ns,,,,,,336,,,
+131050875.0ns,,,,,336,,,,
+131050875.0ns,,,,,,316,,,
+131050875.0ns,,,,,316,,,,
+131050875.0ns,,,,,,296,,,
+131050875.0ns,,,,,296,,,,
+131050875.0ns,,,,,,276,,,
+131050875.0ns,,,,,276,,,,
+131050875.0ns,,,,,,256,,,
+131050875.0ns,,,,,256,,,,
+131050875.0ns,,,,,,236,,,
+131050875.0ns,,,,,236,,,,
+131050875.0ns,,,,,,216,,,
+131050875.0ns,,,,,216,,,,
+131050875.0ns,,,,,,196,,,
+131050875.0ns,,,,,196,,,,
+131050875.0ns,,,,,,176,,,
+131050875.0ns,,,,,176,,,,
+131050875.0ns,,,,,,156,,,
+131050875.0ns,,,,,156,,,,
+131050875.0ns,,,,,,136,,,
+131050875.0ns,,,,,136,,,,
+131050875.0ns,,,,,,116,,,
+131050875.0ns,,,,,116,,,,
+131050875.0ns,,,,,,96,,,
+131050875.0ns,,,,,96,,,,
+131050875.0ns,,,,,,76,,,
+131050875.0ns,,,,,76,,,,
+131050875.0ns,,,,,,56,,,
+131050875.0ns,,,,,56,,,,
+131050875.0ns,,,,,,36,,,
+131050875.0ns,,,,,36,,,,
+131050875.0ns,,,,,,16,,,
+131050875.0ns,,,,,16,,,,
+131050875.0ns,,,,,,0,,,
+131050875.0ns,,,,,0,,,,
+131098715.0ns,,,,,,536,,,
+131098715.0ns,,,,2236428043,,,,,
+131098715.0ns,,,,,536,,,,
+131098715.0ns,,,,,,516,,,
+131098715.0ns,,,,,516,,,,
+131098715.0ns,,,,,,496,,,
+131098715.0ns,,,,,496,,,,
+131098715.0ns,,,,,,476,,,
+131098715.0ns,,,,,476,,,,
+131098715.0ns,,,,,,456,,,
+131098715.0ns,,,,,456,,,,
+131098715.0ns,,,,,,436,,,
+131098715.0ns,,,,,436,,,,
+131098715.0ns,,,,,,416,,,
+131098715.0ns,,,,,416,,,,
+131098715.0ns,,,,,,396,,,
+131098715.0ns,,,,,396,,,,
+131098715.0ns,,,,,,376,,,
+131098715.0ns,,,,,376,,,,
+131098715.0ns,,,,,,356,,,
+131098715.0ns,,,,,356,,,,
+131098715.0ns,,,,,,336,,,
+131098715.0ns,,,,,336,,,,
+131098715.0ns,,,,,,316,,,
+131098715.0ns,,,,,316,,,,
+131098715.0ns,,,,,,296,,,
+131098715.0ns,,,,,296,,,,
+131098715.0ns,,,,,,276,,,
+131098715.0ns,,,,,276,,,,
+131098715.0ns,,,,,,256,,,
+131098715.0ns,,,,,256,,,,
+131098715.0ns,,,,,,236,,,
+131098715.0ns,,,,,236,,,,
+131098715.0ns,,,,,,216,,,
+131098715.0ns,,,,,216,,,,
+131098715.0ns,,,,,,196,,,
+131098715.0ns,,,,,196,,,,
+131098715.0ns,,,,,,176,,,
+131098715.0ns,,,,,176,,,,
+131098715.0ns,,,,,,156,,,
+131098715.0ns,,,,,156,,,,
+131098715.0ns,,,,,,136,,,
+131098715.0ns,,,,,136,,,,
+131098715.0ns,,,,,,116,,,
+131098715.0ns,,,,,116,,,,
+131098715.0ns,,,,,,96,,,
+131098715.0ns,,,,,96,,,,
+131098715.0ns,,,,,,76,,,
+131098715.0ns,,,,,76,,,,
+131098715.0ns,,,,,,56,,,
+131098715.0ns,,,,,56,,,,
+131098715.0ns,,,,,,36,,,
+131098715.0ns,,,,,36,,,,
+131098715.0ns,,,,,,16,,,
+131098715.0ns,,,,,16,,,,
+131098715.0ns,,,,,,0,,,
+131098715.0ns,,,,,0,,,,
+131146235.0ns,,,,,,536,,,
+131146235.0ns,,,,2236428579,,,,,
+131146235.0ns,,,,,536,,,,
+131146235.0ns,,,,,,516,,,
+131146235.0ns,,,,,516,,,,
+131146235.0ns,,,,,,496,,,
+131146235.0ns,,,,,496,,,,
+131146235.0ns,,,,,,476,,,
+131146235.0ns,,,,,476,,,,
+131146235.0ns,,,,,,456,,,
+131146235.0ns,,,,,456,,,,
+131146235.0ns,,,,,,436,,,
+131146235.0ns,,,,,436,,,,
+131146235.0ns,,,,,,416,,,
+131146235.0ns,,,,,416,,,,
+131146235.0ns,,,,,,396,,,
+131146235.0ns,,,,,396,,,,
+131146235.0ns,,,,,,376,,,
+131146235.0ns,,,,,376,,,,
+131146235.0ns,,,,,,356,,,
+131146235.0ns,,,,,356,,,,
+131146235.0ns,,,,,,336,,,
+131146235.0ns,,,,,336,,,,
+131146235.0ns,,,,,,316,,,
+131146235.0ns,,,,,316,,,,
+131146235.0ns,,,,,,296,,,
+131146235.0ns,,,,,296,,,,
+131146235.0ns,,,,,,276,,,
+131146235.0ns,,,,,276,,,,
+131146235.0ns,,,,,,256,,,
+131146235.0ns,,,,,256,,,,
+131146235.0ns,,,,,,236,,,
+131146235.0ns,,,,,236,,,,
+131146235.0ns,,,,,,216,,,
+131146235.0ns,,,,,216,,,,
+131146235.0ns,,,,,,196,,,
+131146235.0ns,,,,,196,,,,
+131146235.0ns,,,,,,176,,,
+131146235.0ns,,,,,176,,,,
+131146235.0ns,,,,,,156,,,
+131146235.0ns,,,,,156,,,,
+131146235.0ns,,,,,,136,,,
+131146235.0ns,,,,,136,,,,
+131146235.0ns,,,,,,116,,,
+131146235.0ns,,,,,116,,,,
+131146235.0ns,,,,,,96,,,
+131146235.0ns,,,,,96,,,,
+131146235.0ns,,,,,,76,,,
+131146235.0ns,,,,,76,,,,
+131146235.0ns,,,,,,56,,,
+131146235.0ns,,,,,56,,,,
+131146235.0ns,,,,,,36,,,
+131146235.0ns,,,,,36,,,,
+131146235.0ns,,,,,,16,,,
+131146235.0ns,,,,,16,,,,
+131146235.0ns,,,,,,0,,,
+131146235.0ns,,,,,0,,,,
+131194075.0ns,,,,,,536,,,
+131194075.0ns,,,,2236429115,,,,,
+131194075.0ns,,,,,536,,,,
+131194075.0ns,,,,,,516,,,
+131194075.0ns,,,,,516,,,,
+131194075.0ns,,,,,,496,,,
+131194075.0ns,,,,,496,,,,
+131194075.0ns,,,,,,476,,,
+131194075.0ns,,,,,476,,,,
+131194075.0ns,,,,,,456,,,
+131194075.0ns,,,,,456,,,,
+131194075.0ns,,,,,,436,,,
+131194075.0ns,,,,,436,,,,
+131194075.0ns,,,,,,416,,,
+131194075.0ns,,,,,416,,,,
+131194075.0ns,,,,,,396,,,
+131194075.0ns,,,,,396,,,,
+131194075.0ns,,,,,,376,,,
+131194075.0ns,,,,,376,,,,
+131194075.0ns,,,,,,356,,,
+131194075.0ns,,,,,356,,,,
+131194075.0ns,,,,,,336,,,
+131194075.0ns,,,,,336,,,,
+131194075.0ns,,,,,,316,,,
+131194075.0ns,,,,,316,,,,
+131194075.0ns,,,,,,296,,,
+131194075.0ns,,,,,296,,,,
+131194075.0ns,,,,,,276,,,
+131194075.0ns,,,,,276,,,,
+131194075.0ns,,,,,,256,,,
+131194075.0ns,,,,,256,,,,
+131194075.0ns,,,,,,236,,,
+131194075.0ns,,,,,236,,,,
+131194075.0ns,,,,,,216,,,
+131194075.0ns,,,,,216,,,,
+131194075.0ns,,,,,,196,,,
+131194075.0ns,,,,,196,,,,
+131194075.0ns,,,,,,176,,,
+131194075.0ns,,,,,176,,,,
+131194075.0ns,,,,,,156,,,
+131194075.0ns,,,,,156,,,,
+131194075.0ns,,,,,,136,,,
+131194075.0ns,,,,,136,,,,
+131194075.0ns,,,,,,116,,,
+131194075.0ns,,,,,116,,,,
+131194075.0ns,,,,,,96,,,
+131194075.0ns,,,,,96,,,,
+131194075.0ns,,,,,,76,,,
+131194075.0ns,,,,,76,,,,
+131194075.0ns,,,,,,56,,,
+131194075.0ns,,,,,56,,,,
+131194075.0ns,,,,,,36,,,
+131194075.0ns,,,,,36,,,,
+131194075.0ns,,,,,,16,,,
+131194075.0ns,,,,,16,,,,
+131194075.0ns,,,,,,0,,,
+131194075.0ns,,,,,0,,,,
+131241595.0ns,,,,,,536,,,
+131241595.0ns,,,,2236429651,,,,,
+131241595.0ns,,,,,536,,,,
+131241595.0ns,,,,,,516,,,
+131241595.0ns,,,,,516,,,,
+131241595.0ns,,,,,,496,,,
+131241595.0ns,,,,,496,,,,
+131241595.0ns,,,,,,476,,,
+131241595.0ns,,,,,476,,,,
+131241595.0ns,,,,,,456,,,
+131241595.0ns,,,,,456,,,,
+131241595.0ns,,,,,,436,,,
+131241595.0ns,,,,,436,,,,
+131241595.0ns,,,,,,416,,,
+131241595.0ns,,,,,416,,,,
+131241595.0ns,,,,,,396,,,
+131241595.0ns,,,,,396,,,,
+131241595.0ns,,,,,,376,,,
+131241595.0ns,,,,,376,,,,
+131241595.0ns,,,,,,356,,,
+131241595.0ns,,,,,356,,,,
+131241595.0ns,,,,,,336,,,
+131241595.0ns,,,,,336,,,,
+131241595.0ns,,,,,,316,,,
+131241595.0ns,,,,,316,,,,
+131241595.0ns,,,,,,296,,,
+131241595.0ns,,,,,296,,,,
+131241595.0ns,,,,,,276,,,
+131241595.0ns,,,,,276,,,,
+131241595.0ns,,,,,,256,,,
+131241595.0ns,,,,,256,,,,
+131241595.0ns,,,,,,236,,,
+131241595.0ns,,,,,236,,,,
+131241595.0ns,,,,,,216,,,
+131241595.0ns,,,,,216,,,,
+131241595.0ns,,,,,,196,,,
+131241595.0ns,,,,,196,,,,
+131241595.0ns,,,,,,176,,,
+131241595.0ns,,,,,176,,,,
+131241595.0ns,,,,,,156,,,
+131241595.0ns,,,,,156,,,,
+131241595.0ns,,,,,,136,,,
+131241595.0ns,,,,,136,,,,
+131241595.0ns,,,,,,116,,,
+131241595.0ns,,,,,116,,,,
+131241595.0ns,,,,,,96,,,
+131241595.0ns,,,,,96,,,,
+131241595.0ns,,,,,,76,,,
+131241595.0ns,,,,,76,,,,
+131241595.0ns,,,,,,56,,,
+131241595.0ns,,,,,56,,,,
+131241595.0ns,,,,,,36,,,
+131241595.0ns,,,,,36,,,,
+131241595.0ns,,,,,,16,,,
+131241595.0ns,,,,,16,,,,
+131241595.0ns,,,,,,0,,,
+131241595.0ns,,,,,0,,,,
+131289435.0ns,,,,,,536,,,
+131289435.0ns,,,,2236430187,,,,,
+131289435.0ns,,,,,536,,,,
+131289435.0ns,,,,,,516,,,
+131289435.0ns,,,,,516,,,,
+131289435.0ns,,,,,,496,,,
+131289435.0ns,,,,,496,,,,
+131289435.0ns,,,,,,476,,,
+131289435.0ns,,,,,476,,,,
+131289435.0ns,,,,,,456,,,
+131289435.0ns,,,,,456,,,,
+131289435.0ns,,,,,,436,,,
+131289435.0ns,,,,,436,,,,
+131289435.0ns,,,,,,416,,,
+131289435.0ns,,,,,416,,,,
+131289435.0ns,,,,,,396,,,
+131289435.0ns,,,,,396,,,,
+131289435.0ns,,,,,,376,,,
+131289435.0ns,,,,,376,,,,
+131289435.0ns,,,,,,356,,,
+131289435.0ns,,,,,356,,,,
+131289435.0ns,,,,,,336,,,
+131289435.0ns,,,,,336,,,,
+131289435.0ns,,,,,,316,,,
+131289435.0ns,,,,,316,,,,
+131289435.0ns,,,,,,296,,,
+131289435.0ns,,,,,296,,,,
+131289435.0ns,,,,,,276,,,
+131289435.0ns,,,,,276,,,,
+131289435.0ns,,,,,,256,,,
+131289435.0ns,,,,,256,,,,
+131289435.0ns,,,,,,236,,,
+131289435.0ns,,,,,236,,,,
+131289435.0ns,,,,,,216,,,
+131289435.0ns,,,,,216,,,,
+131289435.0ns,,,,,,196,,,
+131289435.0ns,,,,,196,,,,
+131289435.0ns,,,,,,176,,,
+131289435.0ns,,,,,176,,,,
+131289435.0ns,,,,,,156,,,
+131289435.0ns,,,,,156,,,,
+131289435.0ns,,,,,,136,,,
+131289435.0ns,,,,,136,,,,
+131289435.0ns,,,,,,116,,,
+131289435.0ns,,,,,116,,,,
+131289435.0ns,,,,,,96,,,
+131289435.0ns,,,,,96,,,,
+131289435.0ns,,,,,,76,,,
+131289435.0ns,,,,,76,,,,
+131289435.0ns,,,,,,56,,,
+131289435.0ns,,,,,56,,,,
+131289435.0ns,,,,,,36,,,
+131289435.0ns,,,,,36,,,,
+131289435.0ns,,,,,,16,,,
+131289435.0ns,,,,,16,,,,
+131289435.0ns,,,,,,0,,,
+131289435.0ns,,,,,0,,,,
+131336955.0ns,,,,,,536,,,
+131336955.0ns,,,,2236430723,,,,,
+131336955.0ns,,,,,536,,,,
+131336955.0ns,,,,,,516,,,
+131336955.0ns,,,,,516,,,,
+131336955.0ns,,,,,,496,,,
+131336955.0ns,,,,,496,,,,
+131336955.0ns,,,,,,476,,,
+131336955.0ns,,,,,476,,,,
+131336955.0ns,,,,,,456,,,
+131336955.0ns,,,,,456,,,,
+131336955.0ns,,,,,,436,,,
+131336955.0ns,,,,,436,,,,
+131336955.0ns,,,,,,416,,,
+131336955.0ns,,,,,416,,,,
+131336955.0ns,,,,,,396,,,
+131336955.0ns,,,,,396,,,,
+131336955.0ns,,,,,,376,,,
+131336955.0ns,,,,,376,,,,
+131336955.0ns,,,,,,356,,,
+131336955.0ns,,,,,356,,,,
+131336955.0ns,,,,,,336,,,
+131336955.0ns,,,,,336,,,,
+131336955.0ns,,,,,,316,,,
+131336955.0ns,,,,,316,,,,
+131336955.0ns,,,,,,296,,,
+131336955.0ns,,,,,296,,,,
+131336955.0ns,,,,,,276,,,
+131336955.0ns,,,,,276,,,,
+131336955.0ns,,,,,,256,,,
+131336955.0ns,,,,,256,,,,
+131336955.0ns,,,,,,236,,,
+131336955.0ns,,,,,236,,,,
+131336955.0ns,,,,,,216,,,
+131336955.0ns,,,,,216,,,,
+131336955.0ns,,,,,,196,,,
+131336955.0ns,,,,,196,,,,
+131336955.0ns,,,,,,176,,,
+131336955.0ns,,,,,176,,,,
+131336955.0ns,,,,,,156,,,
+131336955.0ns,,,,,156,,,,
+131336955.0ns,,,,,,136,,,
+131336955.0ns,,,,,136,,,,
+131336955.0ns,,,,,,116,,,
+131336955.0ns,,,,,116,,,,
+131336955.0ns,,,,,,96,,,
+131336955.0ns,,,,,96,,,,
+131336955.0ns,,,,,,76,,,
+131336955.0ns,,,,,76,,,,
+131336955.0ns,,,,,,56,,,
+131336955.0ns,,,,,56,,,,
+131336955.0ns,,,,,,36,,,
+131336955.0ns,,,,,36,,,,
+131336955.0ns,,,,,,16,,,
+131336955.0ns,,,,,16,,,,
+131336955.0ns,,,,,,0,,,
+131336955.0ns,,,,,0,,,,
+131384795.0ns,,,,,,536,,,
+131384795.0ns,,,,2236431259,,,,,
+131384795.0ns,,,,,536,,,,
+131384795.0ns,,,,,,516,,,
+131384795.0ns,,,,,516,,,,
+131384795.0ns,,,,,,496,,,
+131384795.0ns,,,,,496,,,,
+131384795.0ns,,,,,,476,,,
+131384795.0ns,,,,,476,,,,
+131384795.0ns,,,,,,456,,,
+131384795.0ns,,,,,456,,,,
+131384795.0ns,,,,,,436,,,
+131384795.0ns,,,,,436,,,,
+131384795.0ns,,,,,,416,,,
+131384795.0ns,,,,,416,,,,
+131384795.0ns,,,,,,396,,,
+131384795.0ns,,,,,396,,,,
+131384795.0ns,,,,,,376,,,
+131384795.0ns,,,,,376,,,,
+131384795.0ns,,,,,,356,,,
+131384795.0ns,,,,,356,,,,
+131384795.0ns,,,,,,336,,,
+131384795.0ns,,,,,336,,,,
+131384795.0ns,,,,,,316,,,
+131384795.0ns,,,,,316,,,,
+131384795.0ns,,,,,,296,,,
+131384795.0ns,,,,,296,,,,
+131384795.0ns,,,,,,276,,,
+131384795.0ns,,,,,276,,,,
+131384795.0ns,,,,,,256,,,
+131384795.0ns,,,,,256,,,,
+131384795.0ns,,,,,,236,,,
+131384795.0ns,,,,,236,,,,
+131384795.0ns,,,,,,216,,,
+131384795.0ns,,,,,216,,,,
+131384795.0ns,,,,,,196,,,
+131384795.0ns,,,,,196,,,,
+131384795.0ns,,,,,,176,,,
+131384795.0ns,,,,,176,,,,
+131384795.0ns,,,,,,156,,,
+131384795.0ns,,,,,156,,,,
+131384795.0ns,,,,,,136,,,
+131384795.0ns,,,,,136,,,,
+131384795.0ns,,,,,,116,,,
+131384795.0ns,,,,,116,,,,
+131384795.0ns,,,,,,96,,,
+131384795.0ns,,,,,96,,,,
+131384795.0ns,,,,,,76,,,
+131384795.0ns,,,,,76,,,,
+131384795.0ns,,,,,,56,,,
+131384795.0ns,,,,,56,,,,
+131384795.0ns,,,,,,36,,,
+131384795.0ns,,,,,36,,,,
+131384795.0ns,,,,,,16,,,
+131384795.0ns,,,,,16,,,,
+131384795.0ns,,,,,,0,,,
+131384795.0ns,,,,,0,,,,
+131432315.0ns,,,,,,536,,,
+131432315.0ns,,,,2236431795,,,,,
+131432315.0ns,,,,,536,,,,
+131432315.0ns,,,,,,516,,,
+131432315.0ns,,,,,516,,,,
+131432315.0ns,,,,,,496,,,
+131432315.0ns,,,,,496,,,,
+131432315.0ns,,,,,,476,,,
+131432315.0ns,,,,,476,,,,
+131432315.0ns,,,,,,456,,,
+131432315.0ns,,,,,456,,,,
+131432315.0ns,,,,,,436,,,
+131432315.0ns,,,,,436,,,,
+131432315.0ns,,,,,,416,,,
+131432315.0ns,,,,,416,,,,
+131432315.0ns,,,,,,396,,,
+131432315.0ns,,,,,396,,,,
+131432315.0ns,,,,,,376,,,
+131432315.0ns,,,,,376,,,,
+131432315.0ns,,,,,,356,,,
+131432315.0ns,,,,,356,,,,
+131432315.0ns,,,,,,336,,,
+131432315.0ns,,,,,336,,,,
+131432315.0ns,,,,,,316,,,
+131432315.0ns,,,,,316,,,,
+131432315.0ns,,,,,,296,,,
+131432315.0ns,,,,,296,,,,
+131432315.0ns,,,,,,276,,,
+131432315.0ns,,,,,276,,,,
+131432315.0ns,,,,,,256,,,
+131432315.0ns,,,,,256,,,,
+131432315.0ns,,,,,,236,,,
+131432315.0ns,,,,,236,,,,
+131432315.0ns,,,,,,216,,,
+131432315.0ns,,,,,216,,,,
+131432315.0ns,,,,,,196,,,
+131432315.0ns,,,,,196,,,,
+131432315.0ns,,,,,,176,,,
+131432315.0ns,,,,,176,,,,
+131432315.0ns,,,,,,156,,,
+131432315.0ns,,,,,156,,,,
+131432315.0ns,,,,,,136,,,
+131432315.0ns,,,,,136,,,,
+131432315.0ns,,,,,,116,,,
+131432315.0ns,,,,,116,,,,
+131432315.0ns,,,,,,96,,,
+131432315.0ns,,,,,96,,,,
+131432315.0ns,,,,,,76,,,
+131432315.0ns,,,,,76,,,,
+131432315.0ns,,,,,,56,,,
+131432315.0ns,,,,,56,,,,
+131432315.0ns,,,,,,36,,,
+131432315.0ns,,,,,36,,,,
+131432315.0ns,,,,,,16,,,
+131432315.0ns,,,,,16,,,,
+131432315.0ns,,,,,,0,,,
+131432315.0ns,,,,,0,,,,
+150383036.0ns,,,,,,536,,,
+150383036.0ns,,,,2236432331,,,,,
+150383036.0ns,,,,,536,,,,
+150383036.0ns,,,,,,516,,,
+150383036.0ns,,,,,516,,,,
+150383036.0ns,,,,,,496,,,
+150383036.0ns,,,,,496,,,,
+150383036.0ns,,,,,,476,,,
+150383036.0ns,,,,,476,,,,
+150383036.0ns,,,,,,456,,,
+150383036.0ns,,,,,456,,,,
+150383036.0ns,,,,,,436,,,
+150383036.0ns,,,,,436,,,,
+150383036.0ns,,,,,,416,,,
+150383036.0ns,,,,,416,,,,
+150383036.0ns,,,,,,396,,,
+150383036.0ns,,,,,396,,,,
+150383036.0ns,,,,,,376,,,
+150383036.0ns,,,,,376,,,,
+150383036.0ns,,,,,,356,,,
+150383036.0ns,,,,,356,,,,
+150383036.0ns,,,,,,336,,,
+150383036.0ns,,,,,336,,,,
+150383036.0ns,,,,,,316,,,
+150383036.0ns,,,,,316,,,,
+150383036.0ns,,,,,,296,,,
+150383036.0ns,,,,,296,,,,
+150383036.0ns,,,,,,276,,,
+150383036.0ns,,,,,276,,,,
+150383036.0ns,,,,,,256,,,
+150383036.0ns,,,,,256,,,,
+150383036.0ns,,,,,,236,,,
+150383036.0ns,,,,,236,,,,
+150383036.0ns,,,,,,216,,,
+150383036.0ns,,,,,216,,,,
+150383036.0ns,,,,,,196,,,
+150383036.0ns,,,,,196,,,,
+150383036.0ns,,,,,,176,,,
+150383036.0ns,,,,,176,,,,
+150383036.0ns,,,,,,156,,,
+150383036.0ns,,,,,156,,,,
+150383036.0ns,,,,,,136,,,
+150383036.0ns,,,,,136,,,,
+150383036.0ns,,,,,,116,,,
+150383036.0ns,,,,,116,,,,
+150383036.0ns,,,,,,96,,,
+150383036.0ns,,,,,96,,,,
+150383036.0ns,,,,,,76,,,
+150383036.0ns,,,,,76,,,,
+150383036.0ns,,,,,,56,,,
+150383036.0ns,,,,,56,,,,
+150383036.0ns,,,,,,36,,,
+150383036.0ns,,,,,36,,,,
+150383036.0ns,,,,,,16,,,
+150383036.0ns,,,,,16,,,,
+150383036.0ns,,,,,,0,,,
+150383036.0ns,,,,,0,,,,
+150386234.0ns,,,,,,536,,,
+150430556.0ns,,,,,,1072,,,
+150430556.0ns,,,,2236432867,,,,,
+150430556.0ns,,,,,536,,,,
+150430556.0ns,,,,2236433403,,,,,
+150430556.0ns,,,,,1072,,,,
+150430556.0ns,,,,,,1052,,,
